CustomerID,FirstPurchase,LastPurchase,Frequency,Monetary,TotalItems,UniqueProducts,Recency,TenureDays,AvgOrderValue,ItemsPerOrder,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Cluster,ClusterName
14165,2011-03-09 12:39:00,2011-03-09 12:39:00,1,122.53999999999999,54,23,276,1,122.53999999999999,54.0,1,1,1,3,Hibernating,2,Hibernating
14167,2011-01-12 15:44:00,2011-10-31 14:29:00,4,574.84,150,27,39,292,143.71,37.5,3,3,2,8,Hibernating,1,Core Growth
14171,2011-09-02 16:43:00,2011-09-02 16:43:00,1,363.79,167,57,98,1,363.79,167.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
14173,2011-05-04 14:03:00,2011-11-29 11:54:00,4,450.84,150,28,11,209,112.71,37.5,4,3,2,9,Hibernating,1,Core Growth
14174,2011-11-06 13:17:00,2011-11-06 13:17:00,1,134.46,94,26,33,1,134.46,94.0,3,1,1,5,Promising,2,Hibernating
14175,2011-01-14 12:22:00,2011-10-11 11:55:00,3,3222.3,1515,139,60,270,1074.1000000000001,505.0,2,3,4,9,Big Spenders,0,Big-Ticket Occasionals
14176,2010-12-07 11:45:00,2011-02-15 13:12:00,4,576.9000000000001,209,28,297,71,144.22500000000002,52.25,1,3,2,6,At Risk,2,Hibernating
14177,2011-06-13 11:10:00,2011-09-14 15:11:00,4,559.41,205,37,86,94,139.8525,51.25,2,3,2,7,At Risk,1,Core Growth
14178,2011-06-10 12:51:00,2011-12-01 12:01:00,7,1620.93,1505,191,9,174,231.5614285714286,215.0,4,4,3,11,Loyal Customers,3,Champions
14179,2011-10-18 14:00:00,2011-10-30 12:07:00,2,719.78,330,135,41,12,359.89,165.0,3,2,3,8,Promising,0,Big-Ticket Occasionals
14180,2010-12-02 13:08:00,2011-11-29 10:56:00,25,4748.52,719,112,11,362,189.94080000000002,28.76,4,4,4,12,Champions,3,Champions
14184,2011-10-04 12:43:00,2011-10-04 12:43:00,1,452.89,127,24,67,1,452.89,127.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
14185,2011-01-12 13:52:00,2011-01-12 13:52:00,1,197.65,6,3,331,1,197.65,6.0,1,1,1,3,Hibernating,2,Hibernating
14188,2011-02-02 13:46:00,2011-11-09 12:45:00,6,2054.36,1162,34,31,280,342.3933333333334,193.66666666666666,3,4,4,11,Loyal Customers,3,Champions
14189,2010-12-06 11:42:00,2011-12-07 15:55:00,15,4654.08,3937,176,2,367,310.272,262.46666666666664,4,4,4,12,Champions,3,Champions
14191,2011-05-03 10:30:00,2011-12-08 09:23:00,13,4684.76,3662,145,2,219,360.36615384615385,281.6923076923077,4,4,4,12,Champions,3,Champions
14193,2011-03-15 11:38:00,2011-10-03 09:34:00,2,853.39,445,35,68,202,426.695,222.5,2,2,3,7,At Risk,0,Big-Ticket Occasionals
14194,2011-02-04 14:51:00,2011-12-05 10:38:00,21,11349.52,5840,269,5,304,540.4533333333334,278.0952380952381,4,4,4,12,Champions,3,Champions
14195,2011-04-01 16:50:00,2011-05-22 10:29:00,2,1012.0,760,7,202,51,506.0,380.0,1,2,3,6,At Risk,0,Big-Ticket Occasionals
14196,2011-08-25 10:25:00,2011-08-25 10:25:00,1,335.52,142,6,107,1,335.52,142.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
14198,2011-04-14 14:54:00,2011-11-21 16:35:00,4,701.4,290,35,18,222,175.35,72.5,4,3,3,10,Hibernating,1,Core Growth
14199,2011-05-05 13:44:00,2011-05-05 13:44:00,1,185.39999999999998,28,2,218,1,185.39999999999998,28.0,1,1,1,3,Hibernating,2,Hibernating
14201,2010-12-15 13:25:00,2011-10-10 13:27:00,7,747.44,590,32,60,300,106.77714285714286,84.28571428571429,2,4,3,9,Loyal Customers,1,Core Growth
14204,2011-12-07 13:38:00,2011-12-07 13:38:00,1,161.03,82,36,2,1,161.03,82.0,4,1,1,6,Promising,1,Core Growth
14205,2011-03-20 15:07:00,2011-11-23 10:55:00,2,466.7,204,23,17,248,233.35,102.0,4,2,2,8,Promising,1,Core Growth
14206,2011-04-14 16:38:00,2011-04-14 16:38:00,1,328.15999999999997,276,20,239,1,328.15999999999997,276.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
14208,2011-09-06 12:48:00,2011-09-06 12:48:00,1,151.74,114,10,95,1,151.74,114.0,2,1,1,4,Hibernating,2,Hibernating
14209,2011-01-11 12:56:00,2011-11-29 10:18:00,6,2073.43,691,55,11,322,345.57166666666666,115.16666666666667,4,4,4,12,Champions,1,Core Growth
14210,2010-12-03 12:43:00,2011-08-26 12:36:00,6,1905.8400000000001,760,66,106,266,317.64000000000004,126.66666666666667,2,4,4,10,Loyal Customers,1,Core Growth
14211,2011-02-17 15:50:00,2011-10-17 13:23:00,9,2241.1,1242,87,53,242,249.0111111111111,138.0,2,4,4,10,Loyal Customers,3,Champions
14212,2011-09-11 12:45:00,2011-09-11 12:45:00,1,1070.48,1152,9,90,1,1070.48,1152.0,2,1,3,6,At Risk,0,Big-Ticket Occasionals
14214,2011-03-07 12:26:00,2011-11-09 10:31:00,5,1004.38,751,64,31,247,200.876,150.2,3,4,3,10,Loyal Customers,1,Core Growth
14215,2010-12-06 15:34:00,2011-11-28 12:19:00,6,1789.72,1358,98,12,357,298.2866666666667,226.33333333333334,4,4,4,12,Champions,3,Champions
14216,2011-11-02 10:51:00,2011-12-06 14:56:00,4,1839.3,594,47,3,35,459.825,148.5,4,3,4,11,Big Spenders,1,Core Growth
14217,2010-12-08 13:28:00,2011-12-08 11:53:00,17,2004.98,689,78,2,365,117.94,40.529411764705884,4,4,4,12,Champions,3,Champions
14218,2011-10-28 10:00:00,2011-10-28 10:00:00,1,169.48000000000002,160,12,43,1,169.48000000000002,160.0,3,1,1,5,Promising,2,Hibernating
14219,2011-12-05 16:23:00,2011-12-05 16:23:00,1,89.94,78,7,4,1,89.94,78.0,4,1,1,6,Promising,2,Hibernating
14220,2010-12-16 18:18:00,2011-04-06 13:23:00,2,632.4,272,21,247,111,316.2,136.0,1,2,2,5,Hibernating,0,Big-Ticket Occasionals
14221,2011-01-04 15:33:00,2011-10-28 13:42:00,9,3432.8,2191,123,42,297,381.4222222222222,243.44444444444446,3,4,4,11,Loyal Customers,3,Champions
14222,2011-06-15 16:42:00,2011-06-15 16:42:00,1,683.17,607,41,177,1,683.17,607.0,1,1,3,5,At Risk,0,Big-Ticket Occasionals
14223,2011-03-20 16:02:00,2011-09-08 13:38:00,3,991.13,585,50,92,172,330.37666666666667,195.0,2,3,3,8,At Risk,0,Big-Ticket Occasionals
14224,2011-01-23 13:58:00,2011-08-21 13:24:00,4,1050.12,514,105,110,210,262.53,128.5,2,3,3,8,At Risk,0,Big-Ticket Occasionals
14226,2011-03-15 15:36:00,2011-11-11 11:34:00,5,2232.19,1308,64,29,241,446.438,261.6,3,4,4,11,Loyal Customers,3,Champions
14227,2011-02-28 12:27:00,2011-11-13 15:48:00,10,3350.96,1820,117,26,259,335.096,182.0,3,4,4,11,Loyal Customers,3,Champions
14229,2011-01-10 12:03:00,2011-10-19 10:04:00,3,1547.2,610,29,52,282,515.7333333333333,203.33333333333334,2,3,3,8,At Risk,0,Big-Ticket Occasionals
14231,2011-02-24 11:55:00,2011-06-09 11:05:00,3,925.71,409,47,184,105,308.57,136.33333333333334,1,3,3,7,At Risk,0,Big-Ticket Occasionals
14232,2011-03-20 12:44:00,2011-10-28 11:09:00,5,2048.07,1941,81,43,222,409.61400000000003,388.2,3,4,4,11,Loyal Customers,3,Champions
14233,2011-01-26 12:43:00,2011-10-21 15:54:00,4,1462.72,680,30,49,269,365.68,170.0,3,3,3,9,Hibernating,1,Core Growth
14234,2011-10-13 13:58:00,2011-11-17 17:53:00,4,775.46,963,122,22,36,193.865,240.75,3,3,3,9,Hibernating,1,Core Growth
14235,2011-03-24 13:23:00,2011-09-25 14:37:00,5,3144.86,1959,65,75,186,628.972,391.8,2,4,4,10,Loyal Customers,3,Champions
14236,2010-12-02 18:49:00,2011-09-20 09:13:00,2,490.86,310,15,81,292,245.43,155.0,2,2,2,6,Hibernating,0,Big-Ticket Occasionals
14237,2010-12-01 13:20:00,2010-12-01 13:20:00,1,161.0,38,9,373,1,161.0,38.0,1,1,1,3,Hibernating,2,Hibernating
14238,2011-01-17 14:40:00,2011-01-17 14:40:00,1,146.85,111,8,326,1,146.85,111.0,1,1,1,3,Hibernating,2,Hibernating
14239,2011-01-27 14:45:00,2011-10-27 14:40:00,11,2380.85,993,83,43,273,216.4409090909091,90.27272727272727,3,4,4,11,Loyal Customers,3,Champions
14240,2011-04-28 11:40:00,2011-11-09 13:45:00,2,890.34,418,37,30,196,445.17,209.0,3,2,3,8,Promising,0,Big-Ticket Occasionals
14241,2011-06-09 11:46:00,2011-06-09 11:46:00,1,213.70000000000002,146,10,184,1,213.70000000000002,146.0,1,1,1,3,Hibernating,2,Hibernating
14242,2011-01-18 08:53:00,2011-04-19 11:46:00,2,280.55,123,13,235,92,140.275,61.5,1,2,1,4,Hibernating,2,Hibernating
14243,2010-12-09 08:34:00,2011-12-01 11:12:00,10,2588.77,1221,99,9,358,258.877,122.1,4,4,4,12,Champions,3,Champions
14245,2011-03-21 10:41:00,2011-05-04 08:40:00,2,1693.45,976,107,220,44,846.725,488.0,1,2,4,7,At Risk,0,Big-Ticket Occasionals
14246,2011-04-08 08:25:00,2011-08-21 11:50:00,3,1474.06,804,57,111,136,491.3533333333333,268.0,2,3,3,8,At Risk,0,Big-Ticket Occasionals
14247,2011-03-06 15:21:00,2011-03-06 15:21:00,1,136.76999999999998,47,19,278,1,136.76999999999998,47.0,1,1,1,3,Hibernating,2,Hibernating
14248,2011-01-25 14:45:00,2011-01-25 14:45:00,1,302.58,102,8,318,1,302.58,102.0,1,1,1,3,Hibernating,2,Hibernating
14250,2011-09-11 13:44:00,2011-12-02 14:30:00,3,1904.05,1200,94,7,83,634.6833333333333,400.0,4,3,4,11,Big Spenders,3,Champions
14251,2011-10-13 12:46:00,2011-12-08 08:32:00,5,2879.7000000000003,1674,37,2,56,575.94,334.8,4,4,4,12,Champions,3,Champions
14256,2010-12-10 11:44:00,2011-03-24 13:17:00,2,969.0600000000001,414,51,260,105,484.53000000000003,207.0,1,2,3,6,At Risk,0,Big-Ticket Occasionals
14257,2011-01-25 10:49:00,2011-10-06 16:54:00,5,3099.7200000000003,1682,88,64,255,619.9440000000001,336.4,2,4,4,10,Loyal Customers,3,Champions
14258,2011-01-06 12:18:00,2011-11-30 15:27:00,9,12669.98,7100,58,9,329,1407.7755555555555,788.8888888888889,4,4,4,12,Champions,3,Champions
14259,2011-07-21 10:44:00,2011-07-21 10:44:00,1,120.0,68,5,142,1,120.0,68.0,2,1,1,4,Hibernating,2,Hibernating
14261,2011-09-22 10:47:00,2011-10-20 10:04:00,2,1163.45,406,52,51,28,581.725,203.0,3,2,3,8,Promising,0,Big-Ticket Occasionals
14262,2011-04-13 12:23:00,2011-12-01 14:17:00,8,2618.23,1645,87,8,233,327.27875,205.625,4,4,4,12,Champions,3,Champions
14264,2011-04-08 12:20:00,2011-07-08 10:20:00,2,333.97,70,15,155,91,166.985,35.0,1,2,2,5,Hibernating,2,Hibernating
14265,2011-07-14 09:10:00,2011-08-22 13:32:00,2,530.18,330,31,109,40,265.09,165.0,2,2,2,6,Hibernating,0,Big-Ticket Occasionals
14267,2011-03-24 11:38:00,2011-06-30 10:09:00,3,1516.24,530,25,163,98,505.41333333333336,176.66666666666666,1,3,3,7,At Risk,0,Big-Ticket Occasionals
14270,2011-01-12 09:33:00,2011-01-12 09:33:00,1,492.65000000000003,197,29,332,1,492.65000000000003,197.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
14271,2011-04-28 12:47:00,2011-04-28 12:47:00,1,112.32,88,10,226,1,112.32,88.0,1,1,1,3,Hibernating,2,Hibernating
14272,2011-03-30 13:57:00,2011-09-27 10:08:00,2,437.96,599,33,74,181,218.98,299.5,2,2,2,6,Hibernating,0,Big-Ticket Occasionals
14273,2011-04-11 13:24:00,2011-10-19 13:20:00,4,559.97,264,22,51,191,139.9925,66.0,3,3,2,8,Hibernating,1,Core Growth
14276,2011-02-23 09:38:00,2011-09-02 09:45:00,3,1119.74,744,52,99,192,373.24666666666667,248.0,2,3,3,8,At Risk,0,Big-Ticket Occasionals
14277,2011-05-11 13:20:00,2011-11-24 15:01:00,3,4216.2,1984,195,15,198,1405.3999999999999,661.3333333333334,4,3,4,11,Big Spenders,3,Champions
14280,2011-05-27 10:37:00,2011-05-27 10:37:00,1,134.04,52,8,197,1,134.04,52.0,1,1,1,3,Hibernating,2,Hibernating
14282,2010-12-07 12:21:00,2011-12-06 17:04:00,15,3729.34,2668,70,3,365,248.62266666666667,177.86666666666667,4,4,4,12,Champions,3,Champions
14284,2011-09-14 13:04:00,2011-11-09 08:11:00,2,595.25,161,24,31,56,297.625,80.5,3,2,2,7,Promising,1,Core Growth
14285,2011-06-16 12:36:00,2011-11-18 14:50:00,4,1910.01,541,18,21,156,477.5025,135.25,3,3,4,10,Big Spenders,1,Core Growth
14286,2011-04-11 08:16:00,2011-11-16 10:34:00,3,4628.75,4338,220,24,220,1542.9166666666667,1446.0,3,3,4,10,Big Spenders,3,Champions
14287,2011-05-25 11:41:00,2011-12-01 13:25:00,3,176.63,261,9,8,191,58.876666666666665,87.0,4,3,1,8,Hibernating,1,Core Growth
14288,2011-05-10 13:22:00,2011-05-10 13:22:00,1,426.6,188,16,213,1,426.6,188.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
14289,2011-02-23 12:33:00,2011-12-01 11:44:00,6,911.26,292,33,9,281,151.87666666666667,48.666666666666664,4,4,3,11,Loyal Customers,1,Core Growth
14290,2010-12-13 10:24:00,2011-11-28 14:02:00,5,2314.65,915,89,11,351,462.93,183.0,4,4,4,12,Champions,3,Champions
14291,2011-03-09 15:20:00,2011-12-08 10:26:00,11,3883.25,2749,145,2,274,353.02272727272725,249.9090909090909,4,4,4,12,Champions,3,Champions
14292,2011-03-02 08:26:00,2011-12-02 11:50:00,9,4871.93,1663,64,8,276,541.3255555555556,184.77777777777777,4,4,4,12,Champions,3,Champions
14293,2010-12-06 10:18:00,2011-12-06 15:17:00,4,1046.56,709,51,3,366,261.64,177.25,4,3,3,10,Hibernating,1,Core Growth
14295,2011-10-30 15:50:00,2011-10-30 15:50:00,1,166.20000000000002,84,5,40,1,166.20000000000002,84.0,3,1,1,5,Promising,2,Hibernating
14297,2011-03-10 08:31:00,2011-11-22 09:06:00,4,1305.33,865,48,18,258,326.3325,216.25,4,3,3,10,Hibernating,1,Core Growth
14298,2010-12-14 12:59:00,2011-12-01 13:12:00,44,51527.3,58343,884,8,353,1171.075,1325.9772727272727,4,4,4,12,Champions,3,Champions
14299,2010-12-09 10:30:00,2011-12-01 16:05:00,9,3965.62,2149,94,8,358,440.6244444444444,238.77777777777777,4,4,4,12,Champions,3,Champions
14300,2011-11-21 08:57:00,2011-11-21 08:57:00,1,43.2,32,3,19,1,43.2,32.0,3,1,1,5,Promising,2,Hibernating
14301,2011-08-14 15:33:00,2011-08-14 15:33:00,1,640.14,606,13,117,1,640.14,606.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
14304,2011-05-01 11:50:00,2011-05-01 11:50:00,1,383.45,139,17,223,1,383.45,139.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
14305,2011-07-27 14:14:00,2011-09-29 15:29:00,3,1858.96,1089,96,71,65,619.6533333333333,363.0,2,3,4,9,Big Spenders,0,Big-Ticket Occasionals
14306,2011-09-15 10:31:00,2011-10-19 13:23:00,2,2093.32,1075,33,51,35,1046.66,537.5,3,2,4,9,Big Spenders,0,Big-Ticket Occasionals
14307,2010-12-01 11:41:00,2011-09-12 09:38:00,6,2995.72,2058,150,89,285,499.28666666666663,343.0,2,4,4,10,Loyal Customers,3,Champions
14309,2010-12-16 13:05:00,2011-12-01 13:33:00,9,2352.53,1633,74,8,351,261.39222222222224,181.44444444444446,4,4,4,12,Champions,3,Champions
14311,2011-04-11 10:14:00,2011-04-11 10:14:00,1,310.26,146,20,243,1,310.26,146.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
14312,2011-01-06 16:35:00,2011-10-24 09:46:00,6,1611.59,1012,74,47,291,268.5983333333333,168.66666666666666,3,4,3,10,Loyal Customers,1,Core Growth
14314,2011-08-25 10:39:00,2011-08-25 10:39:00,1,120.0,296,8,107,1,120.0,296.0,2,1,1,4,Hibernating,2,Hibernating
14315,2011-03-18 12:59:00,2011-10-26 12:06:00,6,2481.13,1021,64,45,222,413.5216666666667,170.16666666666666,3,4,4,11,Loyal Customers,3,Champions
14317,2011-10-06 10:44:00,2011-10-06 10:44:00,1,508.58000000000004,255,24,65,1,508.58000000000004,255.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
14320,2011-01-11 09:12:00,2011-05-17 09:24:00,2,477.79,325,29,207,127,238.895,162.5,1,2,2,5,Hibernating,0,Big-Ticket Occasionals
14321,2011-01-10 11:35:00,2011-11-29 09:47:00,5,1530.75,2406,111,11,323,306.15,481.2,4,4,3,11,Loyal Customers,3,Champions
14323,2011-04-15 11:44:00,2011-08-17 11:37:00,2,605.0600000000001,350,32,115,124,302.53000000000003,175.0,2,2,2,6,Hibernating,0,Big-Ticket Occasionals
14326,2011-04-11 15:04:00,2011-04-11 15:04:00,1,183.85,103,8,242,1,183.85,103.0,1,1,1,3,Hibernating,2,Hibernating
14327,2011-06-29 13:58:00,2011-06-29 13:58:00,1,311.65,139,12,163,1,311.65,139.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
14329,2011-01-14 13:42:00,2011-11-22 15:50:00,7,5014.84,3095,218,17,313,716.4057142857143,442.14285714285717,4,4,4,12,Champions,3,Champions
14331,2011-07-27 15:14:00,2011-08-07 13:17:00,2,462.65999999999997,252,27,124,11,231.32999999999998,126.0,2,2,2,6,Hibernating,0,Big-Ticket Occasionals
14332,2011-07-15 10:33:00,2011-11-17 11:54:00,3,866.31,481,22,23,126,288.77,160.33333333333334,3,3,3,9,Hibernating,1,Core Growth
14333,2011-10-03 10:38:00,2011-10-03 10:38:00,1,415.2,58,15,68,1,415.2,58.0,2,1,2,5,Hibernating,0,Big-Ticket Occasionals
14334,2010-12-16 17:37:00,2011-11-23 10:01:00,8,2552.21,1731,98,17,342,319.02625,216.375,4,4,4,12,Champions,3,Champions
14335,2011-09-04 13:07:00,2011-11-23 13:41:00,2,468.26,379,55,16,81,234.13,189.5,4,2,2,8,Promising,1,Core Growth
14336,2011-03-08 16:48:00,2011-11-23 11:40:00,4,1614.91,1759,77,17,260,403.7275,439.75,4,3,3,10,Hibernating,1,Core Growth
14338,2011-05-27 13:30:00,2011-07-01 14:08:00,2,588.22,335,30,161,36,294.11,167.5,1,2,2,5,Hibernating,0,Big-Ticket Occasionals
14339,2011-04-11 11:06:00,2011-04-11 11:06:00,1,309.52,168,14,243,1,309.52,168.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
14340,2011-05-05 09:44:00,2011-05-05 09:44:00,1,134.7,58,6,219,1,134.7,58.0,1,1,1,3,Hibernating,2,Hibernating
14341,2011-01-25 13:55:00,2011-10-25 15:48:00,8,2182.28,1403,109,45,274,272.785,175.375,3,4,4,11,Loyal Customers,3,Champions
14342,2011-05-13 13:50:00,2011-11-18 13:21:00,4,668.5600000000001,347,18,21,189,167.14000000000001,86.75,3,3,2,8,Hibernating,1,Core Growth
14344,2010-12-06 11:58:00,2011-08-04 13:51:00,8,889.9300000000001,477,56,127,242,111.24125000000001,59.625,2,4,3,9,Loyal Customers,1,Core Growth
14345,2011-11-01 09:51:00,2011-11-01 09:51:00,1,108.97999999999999,50,6,39,1,108.97999999999999,50.0,3,1,1,5,Promising,2,Hibernating
14346,2011-02-15 13:52:00,2011-08-11 09:47:00,2,1021.58,605,55,121,177,510.79,302.5,2,2,3,7,At Risk,0,Big-Ticket Occasionals
14348,2011-03-24 16:23:00,2011-03-24 16:23:00,1,409.57,183,18,260,1,409.57,183.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
14349,2011-11-29 15:39:00,2011-11-29 15:39:00,1,133.5,86,31,10,1,133.5,86.0,4,1,1,6,Promising,2,Hibernating
14350,2011-03-10 14:14:00,2011-03-10 14:14:00,1,282.93,183,18,274,1,282.93,183.0,1,1,1,3,Hibernating,2,Hibernating
14351,2011-06-28 11:56:00,2011-06-28 11:56:00,1,51.0,12,1,165,1,51.0,12.0,1,1,1,3,Hibernating,2,Hibernating
14352,2011-03-11 14:58:00,2011-07-05 15:41:00,4,1078.96,538,44,157,117,269.74,134.5,1,3,3,7,At Risk,0,Big-Ticket Occasionals
14353,2011-05-08 16:06:00,2011-05-08 16:06:00,1,90.6,64,6,215,1,90.6,64.0,1,1,1,3,Hibernating,2,Hibernating
14354,2011-11-09 15:36:00,2011-12-04 11:32:00,2,163.62,210,9,6,25,81.81,105.0,4,2,1,7,Promising,1,Core Growth
14355,2010-12-09 12:16:00,2010-12-09 12:16:00,1,174.4,92,11,366,1,174.4,92.0,1,1,1,3,Hibernating,2,Hibernating
14356,2011-09-19 14:43:00,2011-09-21 09:18:00,2,701.23,277,33,80,2,350.615,138.5,2,2,3,7,At Risk,0,Big-Ticket Occasionals
14357,2011-10-27 16:23:00,2011-10-27 16:23:00,1,225.77,148,39,43,1,225.77,148.0,3,1,1,5,Promising,2,Hibernating
14359,2011-09-13 09:03:00,2011-11-20 13:17:00,3,912.18,371,44,19,69,304.06,123.66666666666667,3,3,3,9,Hibernating,1,Core Growth
14360,2011-09-06 11:58:00,2011-11-08 09:12:00,4,2128.23,1151,104,32,63,532.0575,287.75,3,3,4,10,Big Spenders,3,Champions
14362,2011-11-17 15:08:00,2011-11-17 15:08:00,1,161.2,100,37,22,1,161.2,100.0,3,1,1,5,Promising,2,Hibernating
14364,2011-05-12 12:56:00,2011-08-23 11:01:00,8,3717.35,1967,61,109,103,464.66875,245.875,2,4,4,10,Loyal Customers,3,Champions
14367,2011-03-08 14:12:00,2011-12-01 13:19:00,16,9261.52,4438,270,8,268,578.845,277.375,4,4,4,12,Champions,3,Champions
14368,2011-01-24 09:52:00,2011-01-24 09:52:00,1,155.0,36,8,320,1,155.0,36.0,1,1,1,3,Hibernating,2,Hibernating
14371,2011-02-17 16:35:00,2011-02-17 16:35:00,1,100.5,34,4,295,1,100.5,34.0,1,1,1,3,Hibernating,2,Hibernating
14373,2010-12-16 15:40:00,2010-12-16 15:40:00,1,76.55,17,4,358,1,76.55,17.0,1,1,1,3,Hibernating,2,Hibernating
14375,2011-06-07 13:44:00,2011-06-07 13:44:00,1,257.68,194,57,185,1,257.68,194.0,1,1,1,3,Hibernating,2,Hibernating
14377,2011-03-22 13:38:00,2011-06-01 13:32:00,2,617.05,219,11,191,71,308.525,109.5,1,2,2,5,Hibernating,0,Big-Ticket Occasionals
14379,2011-02-17 15:03:00,2011-10-26 16:43:00,2,348.1,292,39,44,252,174.05,146.0,3,2,2,7,Promising,1,Core Growth
14381,2011-10-18 17:10:00,2011-10-18 17:10:00,1,202.68,146,56,52,1,202.68,146.0,2,1,1,4,Hibernating,2,Hibernating
14382,2011-11-13 16:18:00,2011-11-13 16:18:00,1,626.0699999999999,1237,121,26,1,626.0699999999999,1237.0,3,1,2,6,Promising,0,Big-Ticket Occasionals
14383,2011-06-29 10:18:00,2011-11-01 15:53:00,3,1247.69,817,49,38,126,415.8966666666667,272.3333333333333,3,3,3,9,Hibernating,1,Core Growth
14385,2011-11-16 11:55:00,2011-11-30 15:36:00,3,202.11,159,13,9,15,67.37,53.0,4,3,1,8,Hibernating,1,Core Growth
14386,2011-02-16 09:45:00,2011-02-16 09:45:00,1,142.4,54,7,297,1,142.4,54.0,1,1,1,3,Hibernating,2,Hibernating
14387,2011-08-22 14:13:00,2011-11-07 12:29:00,3,1770.56,819,125,33,77,590.1866666666666,273.0,3,3,4,10,Big Spenders,0,Big-Ticket Occasionals
14388,2010-12-02 11:02:00,2011-11-29 13:32:00,8,3212.84,1941,124,10,363,401.605,242.625,4,4,4,12,Champions,3,Champions
14389,2011-06-02 12:04:00,2011-10-05 15:17:00,2,1043.46,729,33,65,126,521.73,364.5,2,2,3,7,At Risk,0,Big-Ticket Occasionals
14390,2010-12-02 11:57:00,2011-11-29 13:49:00,9,4652.82,2136,135,10,363,516.98,237.33333333333334,4,4,4,12,Champions,3,Champions
14393,2011-05-05 18:16:00,2011-05-05 18:16:00,1,67.95,13,5,218,1,67.95,13.0,1,1,1,3,Hibernating,2,Hibernating
14395,2010-12-02 18:15:00,2011-12-07 14:34:00,9,3507.71,1693,181,2,370,389.74555555555554,188.11111111111111,4,4,4,12,Champions,3,Champions
14396,2010-12-03 15:19:00,2011-10-05 16:09:00,2,487.99,225,71,65,307,243.995,112.5,2,2,2,6,Hibernating,0,Big-Ticket Occasionals
14397,2011-05-10 12:25:00,2011-12-07 09:22:00,19,2612.96,1890,18,3,211,137.52421052631578,99.47368421052632,4,4,4,12,Champions,3,Champions
14400,2011-07-13 15:50:00,2011-07-13 15:50:00,1,574.7,454,25,149,1,574.7,454.0,1,1,2,4,Hibernating,0,Big-Ticket Occasionals
14401,2010-12-15 09:07:00,2011-12-05 13:30:00,13,4051.48,4507,113,4,356,311.6523076923077,346.6923076923077,4,4,4,12,Champions,3,Champions
14403,2011-04-06 14:23:00,2011-08-01 12:57:00,4,1475.81,519,17,130,117,368.9525,129.75,2,3,3,8,At Risk,0,Big-Ticket Occasionals
14404,2010-12-05 16:00:00,2011-11-06 12:30:00,6,1474.32,839,70,34,336,245.72,139.83333333333334,3,4,3,10,Loyal Customers,1,Core Growth
14406,2011-08-12 16:54:00,2011-08-12 16:54:00,1,156.75,77,8,119,1,156.75,77.0,2,1,1,4,Hibernating,2,Hibernating
14407,2011-03-08 11:59:00,2011-08-24 14:02:00,6,2157.73,1415,67,107,170,359.62166666666667,235.83333333333334,2,4,4,10,Loyal Customers,3,Champions
14408,2011-03-20 14:41:00,2011-11-29 11:41:00,7,2606.53,1616,60,11,254,372.3614285714286,230.85714285714286,4,4,4,12,Champions,3,Champions
14409,2010-12-06 15:03:00,2011-09-29 18:18:00,6,2059.4500000000003,1230,40,71,298,343.24166666666673,205.0,2,4,4,10,Loyal Customers,3,Champions
14410,2011-02-07 09:36:00,2011-09-08 15:08:00,9,1105.07,571,153,92,214,122.78555555555555,63.44444444444444,2,4,3,9,Loyal Customers,1,Core Growth
14411,2011-02-02 10:56:00,2011-02-02 10:56:00,1,1063.0,196,14,311,1,1063.0,196.0,1,1,3,5,At Risk,0,Big-Ticket Occasionals
14412,2011-09-28 08:48:00,2011-10-28 10:45:00,2,770.03,786,43,43,31,385.015,393.0,3,2,3,8,Promising,0,Big-Ticket Occasionals
14413,2010-12-12 13:37:00,2010-12-12 13:37:00,1,122.7,68,22,362,1,122.7,68.0,1,1,1,3,Hibernating,2,Hibernating
14414,2010-12-16 11:11:00,2011-09-09 12:09:00,7,1496.98,2512,79,92,268,213.8542857142857,358.85714285714283,2,4,3,9,Loyal Customers,1,Core Growth
14415,2010-12-14 13:31:00,2011-12-08 14:38:00,13,5900.28,3011,283,1,360,453.86769230769227,231.6153846153846,4,4,4,12,Champions,3,Champions
